address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,parking_type,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
廊桥步行街41号,新都区,[],[],[],成都市,[],B0FFF2R370,[],"104.029629,30.818021",成都农商银行24小时自助银行(廊桥分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
光华北五路与光华西二路交叉口西北100米,青羊区,[],[],[],成都市,[],B0FFHGF580,[],"103.955725,30.674706",成都农商银行24小时自助银行(光华分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
柳溪路一段13,双流区,[],[],3,成都市,[],B001C8PLZX,[],"104.052194,30.374494",成都农商银行24小时自助银行(煎茶分理处),B001C8PM4Q,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
县南街与蒲塘路交叉口西北100米,蒲江县,[],[],3,成都市,[],B0FFIIV1A1,[],"103.374416,30.288285",成都农商银行24小时自助银行(大塘分理处),B001C7ZWEF,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
广东街266号,双流区,[],[],[],成都市,[],B001C8VJYD,[],"104.042894,30.434538",成都农商银行24小时自助银行(正兴支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
香榭美邻1期A13-A14号,双流区,[],[],[],成都市,[],B0FFH5SFH8,[],"103.915264,30.593386",成都农商银行24小时自助银行(新城分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
莓仙路48号,双流区,[],[],3,成都市,[],B001C8ONC4,[],"104.170838,30.391548",成都农商银行24小时自助银行(合江分理处),B001C8ONS1,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
新雅街8号,武侯区,[],[],3,成都市,[],B0FFFHW8RW,[],"104.027006,30.606336",成都农商银行24小时自助银行(城南分理处),B001C7SQCY,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
滨西路70号附近,龙泉驿区,[],[],[],成都市,[],B0FFGK09BF,[],"104.231491,30.646387",成都农商银行24小时自助银行(滨西路),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
西部智谷A区,武侯区,[],[],3,成都市,[],B001C8R9WK,[],"103.972014,30.628335",成都农商银行24小时自助银行(金花支行营业部),B001C8R9XI,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
三强北路三段9号,双流区,[],[],[],成都市,[],B0FFGDZVFN,[],"103.934445,30.576675",成都农商银行24小时自助银行(牧马山分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
科华中路88号附1号成都市农商银行大厦,武侯区,[],[],202,成都市,[],B001C09ICU,[],"104.076744,30.614819",成都农商银行24小时自助银行(总行营业部),B001C80SKW,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
经天路2号附1附9号,锦江区,[],[],3,成都市,[],B001C80OBT,[],"104.098889,30.602731",成都农商银行24小时自助银行(锦江支行),B001C80OBS,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
双林路116号,成华区,[],[],3,成都市,[],B001C7Y9Q3,[],"104.109570,30.652952",成都农商银行24小时自助银行(成华支行),B001C7Y8DZ,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
万寿三路与万寿四路交叉口东北50米,武侯区,[],[],3,成都市,[],B001C8O99B,[],"103.980203,30.658323",成都农商银行24小时自助银行(暂停营业),B001C8O9NO,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
利民路643号附近,新都区,[],[],[],成都市,[],B0FFKZE1RL,[],"104.082857,30.760913",成都农商银行24小时自助银行(三元分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
凤凰路与凤祥大道交叉口西北100米,青白江区,[],[],[],成都市,[],B0FFJAA7RJ,[],"104.279288,30.886159",成都农商银行24小时自助银行(凤凰新城支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
古城镇蜀汉南街18号,郫都区,[],[],[],成都市,[],B0FFMATXML,[],"103.923669,30.892858",成都农商银行24小时自助银行,[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
和平中街49附近,青白江区,[],[],[],成都市,[],B0FFL4NW9Y,[],"104.392919,30.744268",成都农商银行24小时自助银行,[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
新川藏路68号附近,武侯区,[],[],[],成都市,[],B0FFHQL2EN,[],"103.971025,30.616582",成都农商银行24小时自助银行,[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
武兴一路118号,武侯区,[],[],[],成都市,[],B0FFGFMOKP,[],"103.993752,30.631074",成都农商银行24小时自助银行,[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
龙锦街62号附1号,龙泉驿区,[],[],3,成都市,[],B001C8ONTL,[],"104.190601,30.586688",成都农商银行24小时自助银行(明乐分理处),B0FFFZC80X,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
华金大道三段农科大厦1层,青白江区,[],[],202,成都市,[],B001C8O3Z5,[],"104.281355,30.879006",成都农商银行24小时自助银行(大同分理处),B0FFFWWH9U,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
聚龙路1086号,武侯区,[],[],[],成都市,[],B0FFH58WKW,[],"103.996301,30.623146",成都农商银行24小时自助银行(簇锦支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
文兴北路与文兴西路交叉口东北50米,青羊区,[],[],3,成都市,[],B0FFH46RS6,[],"103.924478,30.698102",成都农商银行24小时自助银行(文家支行),B001C8N5BV,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
白鹤东路与积善街交叉口南50米,龙泉驿区,[],[],[],成都市,[],B0FFGM1H3G,[],"104.228810,30.655517",成都农商银行24小时自助银行(西河支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
合兴路与红光大道交汇处西北50米,郫都区,[],[],[],成都市,[],B0FFG9ZB1R,[],"103.940319,30.774710",成都农商银行24小时自助银行(红光支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
东升路与雄州大道南段交叉口东北100米,简阳市,[],[],[],成都市,[],B0FFFZYMTR,[],"104.544527,30.406435",成都农商银行24小时自助银行(简阳支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
马超东路289号金融服务中心2-3层,新都区,[],[],[],成都市,[],B0FFFGUNJ0,[],"104.181035,30.808809",成都农商银行24小时自助银行(新都支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
火神庙路65号附34-37附近,成华区,[],[],[],成都市,[],B0FFF006Y4,[],"104.171249,30.706228",成都农商银行24小时自助银行(龙潭支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
玉林西路199号附2号,武侯区,[],[],3,成都市,[],B001C8VK4A,[],"104.050469,30.630936",成都农商银行24小时自助银行(玉林支行),B001C8VB3U,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
柳下路14-24,温江区,[],[],[],成都市,[],B001C8VF1J,[],"103.776780,30.750851",成都农商银行24小时自助银行(和盛支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
银河路1号6栋附130、131、132,龙泉驿区,[],[],3,成都市,[],B001C8OQ0K,[],"104.180180,30.569074",成都农商银行24小时自助银行(大面支行),B001C8ORGS,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
新下街1,双流区,[],[],3,成都市,[],B001C8OPW0,[],"104.089714,30.556003",成都农商银行24小时自助银行(中和支行),B001C8ORCK,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
泉湖路240号,双流区,[],[],3,成都市,[],B001C8N6U5,[],"103.918128,30.622452",成都农商银行24小时自助银行(九江支行),B0FFFW55O4,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
太平街24号附10号,双流区,[],[],3,成都市,[],B001C8N5UT,[],"103.986391,30.408118",成都农商银行24小时自助银行(永安支行),B001C063CP,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
繁清路95-105号,新都区,[],[],3,成都市,[],B001C8MYNQ,[],"104.012238,30.873889",成都农商银行24小时自助银行(新繁支行),B001C7TAFQ,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
沙湾路274号,金牛区,[],[],3,成都市,[],B001C8MN03,[],"104.049595,30.693533",成都农商银行24小时自助银行(沙湾支行),B001C7WMST,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
正义路920号,郫都区,[],[],3,成都市,[],B001C8MKSH,[],"104.035911,30.746138",成都农商银行24小时自助银行(安靖支行),B001C80433,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
先驱大道2号润和柏栎酒店1层,新都区,[],[],3,成都市,[],B001C8MG70,[],"104.063750,30.761289",成都农商银行24小时自助银行(大丰支行),B001C8MG6Z,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
泰北街224号,新都区,[],[],3,成都市,[],B001C8MFXN,[],"104.232043,30.786924",成都农商银行24小时自助银行(太兴支行),B0FFF6RDSE,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
浦兴街252,郫都区,[],[],3,成都市,[],B001C8MEAM,[],"103.964804,30.752016",成都农商银行24小时自助银行(犀浦支行),B001C7SQCU,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
东大街167号,郫都区,[],[],3,成都市,[],B001C8MDTQ,[],"103.889492,30.806556",成都农商银行24小时自助银行(郫筒支行),B001C7VSZY,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
府城大道西段455号,武侯区,[],[],3,成都市,[],B001C80TFT,[],"104.054737,30.587819",成都农商银行24小时自助银行(高新支行),B001C80TFU,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
二环路西三段与营康路交叉口南50米,金牛区,[],[],3,成都市,[],B001C80IQC,[],"104.035801,30.686096",成都农商银行24小时自助银行(化成支行),B001C7UG05,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
三河大道63-65,新都区,[],[],3,成都市,[],B001C804VL,[],"104.134190,30.777300",成都农商银行24小时自助银行(三河支行),B001C01F98,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
五津东路249附4,新津区,[],[],3,成都市,[],B001C0A5JG,[],"103.814613,30.414779",成都农商银行24小时自助银行(新津支行),B001C8O4RO,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
至善东一路与陈英路交叉口东100米,龙泉驿区,[],[],[],成都市,[],B0FFHE4M4Q,[],"104.190957,30.651022",成都农商银行24小时自助银行(陈英路),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
长柏路260号附1号,龙泉驿区,[],[],[],成都市,[],B0FFGBELPN,[],"104.266512,30.551638",成都农商银行24小时自助银行(长柏路),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
九江街道九龙工业港四川元瑞国际家居商城1094-1097号正北方向20米,双流区,[],[],[],成都市,[],B001C8N6UA,[],"103.911110,30.633445",成都农商银行24小时自助银行(元瑞支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
双钟街19号,都江堰市,[],[],[],成都市,[],B0G3ASFGMD,[],"103.593170,30.898958",成都农商银行都江堰青城分理处,[],,[],四川省,[],[],2,[],金融保险服务;银行;银行,160100
黄河中路二段169号,双流区,[],[],3,成都市,[],B001C8ONQK,[],"103.998959,30.571845",成都农商银行24小时自助银行(西航港支行),B001C01487,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
蜀汉路259号附1号,金牛区,[],[],202,成都市,[],B001C7VRRU,[],"104.022535,30.687372",成都农商银行24小时自助银行(营门口支行),B001C08Y3K,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
赛云台东一路5-7号,金牛区,[],[],3,成都市,[],B001C7V32F,[],"104.069278,30.702972",成都农商银行24小时自助银行(洞子口支行),B001C09IC2,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
黄龙溪镇皇金路78号黄龙溪古镇旅游景区内,双流区,[],[],302,成都市,[],B001C8X7T3,[],"103.971536,30.316165",成都农商银行24小时自助银行(复兴街),B001C8MSP5,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
万街与龙马街交叉口东南50米,新津区,[],[],[],成都市,[],B0HGPZSH85,[],"103.762439,30.431567",成都农商银行24小时自助银行(龙马分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
净居寺西街14-16号,锦江区,[],[],3,成都市,[],B0GRTCG45T,[],"104.103921,30.622588",成都农商银行24小时自助银行(成龙分理处),B001C7VRPM,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
簇锦南路3附近,武侯区,[],[],[],成都市,[],B0FFMC07EN,[],"103.996394,30.599578",成都农商银行24小时自助银行(兴达分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
兴园3路5附1(金控·金融中心A座),新津区,[],[],[],成都市,[],B0FFKYS0LN,[],"103.817263,30.425204",成都农商银行24小时自助银行(桥津分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
兴达路978东南70米,温江区,[],[],[],成都市,[],B0FFKXNYAU,[],"103.772307,30.670993",成都农商银行24小时自助银行(永盛分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
石鼓路110号附近,双流区,[],[],[],成都市,[],B0FFKWYNX0,[],"103.950768,30.635177",成都农商银行24小时自助银行(通江分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
天乡路一段2461号,温江区,[],[],[],成都市,[],B0FFINI6K5,[],"103.836253,30.724254",成都农商银行24小时自助银行(天乡分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
双怀路27号附近,双流区,[],[],3,成都市,[],B0FFIITG0G,[],"103.831105,30.576819",成都农商银行24小时自助银行(金桥分理处),B001C8OEYX,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
桂湖东路281号,新都区,[],[],3,成都市,[],B0FFIIJ7X3,[],"104.170817,30.824021",成都农商银行24小时自助银行(桂林路分理处),B0FFGIPOLP,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
大弯东路与学苑路交汇处,青白江区,[],[],[],成都市,[],B0FFI69ZKW,[],"104.276474,30.877100",成都农商银行24小时自助银行(学苑分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
天和路68号,武侯区,[],[],[],成都市,[],B0FFHSLY6V,[],"104.074465,30.599761",成都农商银行24小时自助银行(三瓦窑分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
云龙路111-2号附近,成华区,[],[],[],成都市,[],B0FFHJLAMN,[],"104.107428,30.700903",成都农商银行24小时自助银行(云龙分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
安民街76-80,郫都区,[],[],[],成都市,[],B0FFGO1I8L,[],"103.896077,30.798184",成都农商银行24小时自助银行(望丛分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
蜚虹路97-107号,邛崃市,[],[],[],成都市,[],B0FFGIEZCX,[],"103.475350,30.411972",成都农商银行24小时自助银行(拱辰分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
草金东路48号附1号,武侯区,[],[],[],成都市,[],B0FFGI7QIW,[],"103.981024,30.645210",成都农商银行24小时自助银行(机投桥支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
兴旺东街与黄楠路交叉口东南50米,双流区,[],[],[],成都市,[],B0FFGA86XG,[],"103.839401,30.521203",成都农商银行24小时自助银行(杨公分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
空港四路88空港4期附近附近,双流区,[],[],[],成都市,[],B0FFG8KI7B,[],"103.995023,30.518200",成都农商银行24小时自助银行(龙兴分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
蜀汉南街与蜀韵街交叉口西南50米,郫都区,[],[],[],成都市,[],B0FFFSWOPQ,[],"103.926465,30.894153",成都农商银行24小时自助银行(古城分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
中街169号,龙泉驿区,[],[],3,成都市,[],B001C7UWPB,[],"104.269143,30.560151",成都农商银行24小时自助银行(龙泉驿中街分理处),B001C7UWN4,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
天府科华路728号,温江区,[],[],[],成都市,[],B0FFFE00W7,[],"103.818499,30.642199",成都农商银行24小时自助银行(金马分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
工业大道西段279-283号,新都区,[],[],[],成都市,[],B0FFFAB7C8,[],"104.151031,30.805497",成都农商银行24小时自助银行(锦水分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
涧槽北街48号,双流区,[],[],[],成都市,[],B0FFF00DZT,[],"103.909563,30.566211",成都农商银行24小时自助银行(贵通分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
古镇街与灌温路交叉口南50米,温江区,[],[],[],成都市,[],B0FFF00DC4,[],"103.780571,30.774828",成都农商银行24小时自助银行(镇子分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
太极大道221号,温江区,[],[],[],成都市,[],B0FFF005RR,[],"103.804987,30.641305",成都农商银行24小时自助银行(太极分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
长龙街11号,双流区,[],[],[],成都市,[],B001C8VEZJ,[],"104.201245,30.431406",成都农商银行24小时自助银行(太平分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
大源北二街5号,武侯区,[],[],3,成都市,[],B001C8ULQ4,[],"104.035051,30.555464",成都农商银行24小时自助银行(大源分理处),B001C8ULQM,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
大永路与郫花路交叉口东北100米,郫都区,[],[],[],成都市,[],B0FFKMTNY8,[],"103.757333,30.857126",成都农商银行24小时自助银行(郫都花园分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
天府大道1-5,郫都区,[],[],3,成都市,[],B001C8R6ZC,[],"103.972951,30.758133",成都农商银行24小时自助银行(西区支行),B001C8ORGN,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
荆竹中路266号,成华区,[],[],[],成都市,[],B001C8OTB0,[],"104.105875,30.713657",成都农商银行24小时自助银行(白莲分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
东大街下东大街段42-46,锦江区,[],[],3,成都市,[],B001C8OOKQ,[],"104.080689,30.651011",成都农商银行24小时自助银行(东大街支行),B001C8OPI4,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
青正街123号,都江堰市,[],[],3,成都市,[],B001C8OEFO,[],"103.593174,30.898945",成都农商银行24小时自助银行(青城分理处),B001C8OF5A,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
武侯大道铁佛段122号,武侯区,[],[],3,成都市,[],B001C8O9OU,[],"103.987872,30.612435",成都农商银行24小时自助银行(铁佛分理处),B001C8O98B,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
培风路80号17栋1-2-3,青羊区,[],[],202,成都市,[],B001C8O99C,[],"103.978395,30.664163",成都农商银行24小时自助银行(培风分理处),B0FFFPCQTU,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
九金街84附近,武侯区,[],[],3,成都市,[],B001C8O866,[],"103.971026,30.648171",成都农商银行24小时自助银行(永康分理处),B001C8O92N,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
凤凰街95-97,温江区,[],[],3,成都市,[],B001C8O2G4,[],"103.870480,30.670040",成都农商银行24小时自助银行(涌泉分理处),B001C7YLJH,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
二仙桥北二路4号附2号-4,成华区,[],[],3,成都市,[],B001C8NSD6,[],"104.130642,30.682494",成都农商银行24小时自助银行(三根香分理处),B001C8NOK0,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
交通路三段60号,双流区,[],[],3,成都市,[],B001C8N3MZ,[],"103.875377,30.582973",成都农商银行24小时自助银行(彭镇分理处),B001C8MLOZ,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
竹园大道39-41,新都区,[],[],3,成都市,[],B001C8MY0V,[],"104.066028,30.819611",成都农商银行24小时自助银行(斑竹园支行),B001C7SQDK,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
飞雪路59号,新津区,[],[],3,成都市,[],B001C8MSMC,[],"103.845993,30.370520",成都农商银行24小时自助银行(双河分理处),B001C8N3UY,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
黄甲大道一段185,双流区,[],[],3,成都市,[],B001C8MRA9,[],"103.966433,30.534785",成都农商银行24小时自助银行(双华分理处),B001C09S5Q,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
新园大道24号附101-102,武侯区,[],[],3,成都市,[],B001C8MR3K,[],"104.035712,30.585173",成都农商银行24小时自助银行(新南支行),B001C7VRRN,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
白衣上街附近,双流区,[],[],3,成都市,[],B001C8MMNN,[],"103.914763,30.606111",成都农商银行24小时自助银行(蛟龙分理处),B001C8N5PK,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
同兴街188号,新都区,[],[],3,成都市,[],B001C8MIGH,[],"104.211026,30.737230",成都农商银行24小时自助银行(木兰分理处),B001C060Q2,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
草金路651号,武侯区,[],[],3,成都市,[],B001C8MH5B,[],"103.957473,30.637781",成都农商银行24小时自助银行(陆坝分理处),B001C8O8DU,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
东升镇街道办事处龙桥社区,双流区,[],[],3,成都市,[],B001C8MGFT,[],"103.951431,30.593177",成都农商银行24小时自助银行(龙腾分理处),B001C8084A,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
犀安路999号西南交通大学犀浦校区,郫都区,[],[],3,成都市,[],B001C8MEJX,[],"103.977440,30.767761",成都农商银行24小时自助银行(交大分理处),B001C8MEJW,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
北大街398-406,郫都区,[],[],3,成都市,[],B001C80T60,[],"103.893184,30.813491",成都农商银行24小时自助银行(红星分理处),B001C0AJZK,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
永盛路与红牌楼二街交叉口西50米,武侯区,[],[],[],成都市,[],B0FFFAC4AA,[],"104.022342,30.632569",成都农商银行24小时自助银行(红牌楼分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
正东中街127-131,双流区,[],[],3,成都市,[],B001C8OBFJ,[],"104.061844,30.502046",成都农商银行24小时自助银行(华阳南阳分理处),B001C8OBWF,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
泰安街12-16号,成华区,[],[],3,成都市,[],B001C80IPW,[],"104.093634,30.681506",成都农商银行24小时自助银行(府青路分理处),B001C80IXF,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
桃蹊路76-78号,成华区,[],[],3,成都市,[],B001C80FWO,[],"104.108478,30.681569",成都农商银行24小时自助银行(桃蹊分理处),B001C80IQ7,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
广都大道176-178号,双流区,[],[],3,成都市,[],B001C808PV,[],"103.924931,30.560395",成都农商银行24小时自助银行(广都分理处),B001C80IY7,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
东环路76-82号,新都区,[],[],3,成都市,[],B001C7ZYA8,[],"104.166348,30.828446",成都农商银行24小时自助银行(桂湖分理处),B001C7VRQ4,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
都江堰大道134号附1号,都江堰市,[],[],3,成都市,[],B001C7ZWOK,[],"103.639264,30.989255",成都农商银行24小时自助银行(幸福分理处),B001C7ZWOJ,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
双荆路308号,成华区,[],[],202,成都市,[],B001C7WDXZ,[],"104.082237,30.711048",成都农商银行24小时自助银行(百盛大厦支行),B001C8NRB3,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
清渔街30号附6-9号,新都区,[],[],3,成都市,[],B001C7U1Q3,[],"104.036264,30.936603",成都农商银行24小时自助银行(清流分理处),B001C7U1Q2,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
东街276-282号,新都区,[],[],3,成都市,[],B001C0A513,[],"104.161726,30.826975",成都农商银行24小时自助银行(香城分理处),B001C01FA8,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
石木路与荷塘路交叉口北200米,新都区,[],[],[],成都市,[],B0FFGBIMZE,[],"104.201008,30.736148",成都农商银行24小时自助银行(石木路分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
三元正街与人和巷交叉口北50米,郫都区,[],[],[],成都市,[],B0FFH95GJ2,[],"103.795842,30.823268",成都农商银行24小时自助银行(友爱支行)(装修中),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
龙虎大道2015号龙虎商业广场,新都区,[],[],[],成都市,[],B0FFGL2OSJ,[],"104.226622,30.837092",成都农商银行24小时自助银行(龙虎分理处),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
新都镇马超东路518号,新都区,[],[],3,成都市,[],B001C8NZLK,[],"104.191159,30.807160",成都农商银行24小时自助银行(汉嘉分理处),B001C8O3QT,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
晋新路,大邑县,[],[],[],成都市,[],B0HBTY39IP,[],"103.460335,30.557295",成都农商银行24小时自助银行,[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
